0.0	1.0
4.1562759767248546E-4	0.5
8.312551953449709E-4	0.5
0.0016625103906899418	0.6666666666666666
0.0020781379883624274	0.7142857142857143
0.0033250207813798837	0.7272727272727273
0.007896924355777223	0.6129032258064516
0.06774729842061512	0.8907103825136612
0.4310058187863674	0.9664492078285182
0.9600997506234414	0.9742724588781105
0.9650872817955112	0.9622876087857439
0.9866999168744804	0.9428117553613979
0.9987531172069826	0.9192807957153787
0.999168744804655	0.8338536246964967
0.9995843724023276	0.8313169720013827
1.0	0.0
